posto,time_division,model_id,p,h,h_std,avg_cv_mse,total_aic
I. SOLTEIRA,mes,4,5,2,4,,3699.1769403117187
I. SOLTEIRA,mes,4,5,2,5,,3703.176940311719
I. SOLTEIRA,mes,4,5,3,1,,3695.1241928494414
I. SOLTEIRA,mes,4,5,3,2,,3699.1241928494414
I. SOLTEIRA,mes,4,5,3,3,,3703.1241928494414
I. SOLTEIRA,mes,4,5,3,4,,3707.1241928494414
I. SOLTEIRA,mes,4,5,3,5,,3711.1241928494414
I. SOLTEIRA,mes,4,5,4,1,,3698.2675417651585
I. SOLTEIRA,mes,4,5,4,2,,3702.2675417651585
I. SOLTEIRA,mes,4,5,4,3,,3706.2675417651585
I. SOLTEIRA,mes,4,5,4,4,,3710.2675417651585
I. SOLTEIRA,mes,4,5,4,5,,3714.2675417651585
I. SOLTEIRA,mes,4,5,5,1,,3697.9757261446384
I. SOLTEIRA,mes,4,5,5,2,,3701.975726144639
I. SOLTEIRA,mes,4,5,5,3,,3705.975726144639
I. SOLTEIRA,mes,4,5,5,4,,3709.975726144639
I. SOLTEIRA,mes,4,5,5,5,,3713.975726144639
TUCURUI,dia,1,1,1,0,,96186.17798527164
TUCURUI,dia,1,1,2,0,,95488.63045822145
TUCURUI,dia,1,1,3,0,,95352.46785835516
TUCURUI,dia,1,1,4,0,,95316.6211659313
TUCURUI,dia,1,1,5,0,,95303.19913575712
TUCURUI,dia,1,2,1,0,,90170.84348442608
TUCURUI,dia,1,2,2,0,,90023.16118487658
TUCURUI,dia,1,2,3,0,,89998.68824175245
TUCURUI,dia,1,2,4,0,,89994.77168364827
TUCURUI,dia,1,2,5,0,,89995.3395505118
TUCURUI,dia,1,3,1,0,,89974.60127565506
TUCURUI,dia,1,3,2,0,,89851.10054177203
TUCURUI,dia,1,3,3,0,,89832.38833528053
TUCURUI,dia,1,3,4,0,,89830.48237200128
TUCURUI,dia,1,3,5,0,,89831.78836653079
TUCURUI,dia,1,4,1,0,,89967.0792324888
TUCURUI,dia,1,4,2,0,,89841.55377662153
TUCURUI,dia,1,4,3,0,,89822.283842884
TUCURUI,dia,1,4,4,0,,89819.87769619543
TUCURUI,dia,1,4,5,0,,89821.11712616494
TUCURUI,dia,1,5,1,0,,89950.93464203486
TUCURUI,dia,1,5,2,0,,89817.26201206341
TUCURUI,dia,1,5,3,0,,89795.7063808304
TUCURUI,dia,1,5,4,0,,89792.45044131276
TUCURUI,dia,1,5,5,0,,89793.39588651371
TUCURUI,dia,2,1,1,0,,113232.14680702264
TUCURUI,dia,2,1,2,0,,112427.81706075835
TUCURUI,dia,2,1,3,0,,112252.78604680779
TUCURUI,dia,2,1,4,0,,112211.53680947219
TUCURUI,dia,2,1,5,0,,112191.97992099632
TUCURUI,dia,2,2,1,0,,106345.30862810029
TUCURUI,dia,2,2,2,0,,106106.60423594248
TUCURUI,dia,2,2,3,0,,105995.41476577171
TUCURUI,dia,2,2,4,0,,105983.0388221777
TUCURUI,dia,2,2,5,0,,105959.4723326856
TUCURUI,dia,2,3,1,0,,105449.09313057242
TUCURUI,dia,2,3,2,0,,105231.15679461742
TUCURUI,dia,2,3,3,0,,105148.63685581951
TUCURUI,dia,2,3,4,0,,105147.39628371205
TUCURUI,dia,2,3,5,0,,105127.28139520819
TUCURUI,dia,2,4,1,0,,104790.55330359432
TUCURUI,dia,2,4,2,0,,104566.44993873198
TUCURUI,dia,2,4,3,0,,104514.07683272033
TUCURUI,dia,2,4,4,0,,104500.21106520297
TUCURUI,dia,2,4,5,0,,104487.67663644796
TUCURUI,dia,2,5,1,0,,103970.36819609109
TUCURUI,dia,2,5,2,0,,103764.03462717791
TUCURUI,dia,2,5,3,0,,103721.02627585489
TUCURUI,dia,2,5,4,0,,103701.97049445976
TUCURUI,dia,2,5,5,0,,103696.95730399029
TUCURUI,dia,3,1,1,1,,407930.98930129124
TUCURUI,dia,3,1,1,2,,407322.76682673494
TUCURUI,dia,3,1,1,3,,373872.47518777713
TUCURUI,dia,3,1,1,4,,96742.34927289574
TUCURUI,dia,3,1,1,5,,104934.50360935852
TUCURUI,dia,3,1,2,1,,388565.1992713038
TUCURUI,dia,3,1,2,2,,385123.55648743385
TUCURUI,dia,3,1,2,3,,393660.43963678076
TUCURUI,dia,3,1,2,4,,95400.86727154994
TUCURUI,dia,3,1,2,5,,96600.79479084059
TUCURUI,dia,3,1,3,1,,378233.1555268345
TUCURUI,dia,3,1,3,2,,380425.6937934017
TUCURUI,dia,3,1,3,3,,340047.51023514435
TUCURUI,dia,3,1,3,4,,95545.26001607125
TUCURUI,dia,3,1,3,5,,97435.10702053075
TUCURUI,dia,3,1,4,1,,377498.9028707747
TUCURUI,dia,3,1,4,2,,373590.02484756283
TUCURUI,dia,3,1,4,3,,369833.08380079444
TUCURUI,dia,3,1,4,4,,95591.80778252843
TUCURUI,dia,3,1,4,5,,98171.90003120298
TUCURUI,dia,3,1,5,1,,327952.5818193008
TUCURUI,dia,3,1,5,2,,347278.75276948523
TUCURUI,dia,3,1,5,3,,355442.9584728484
TUCURUI,dia,3,1,5,4,,95615.26553344131
TUCURUI,dia,3,1,5,5,,98903.72320245652
TUCURUI,dia,3,2,1,1,,408455.37405225215
TUCURUI,dia,3,2,1,2,,407904.42341380724
TUCURUI,dia,3,2,1,3,,375053.07470053376
TUCURUI,dia,3,2,1,4,,90834.69694781998
TUCURUI,dia,3,2,1,5,,110356.28067924973
TUCURUI,dia,3,2,2,1,,388756.99286491703
TUCURUI,dia,3,2,2,2,,385538.72257803124
TUCURUI,dia,3,2,2,3,,394528.04245759576
TUCURUI,dia,3,2,2,4,,93224.04866690455
TUCURUI,dia,3,2,2,5,,94886.23428602361
TUCURUI,dia,3,2,3,1,,377560.50671384006
TUCURUI,dia,3,2,3,2,,380107.9036230342
TUCURUI,dia,3,2,3,3,,340628.59139155573
TUCURUI,dia,3,2,3,4,,94765.00984778964
TUCURUI,dia,3,2,3,5,,96685.31242692228
TUCURUI,dia,3,2,4,1,,376645.7197581796
TUCURUI,dia,3,2,4,2,,373202.2184281366
TUCURUI,dia,3,2,4,3,,370412.3471652586
TUCURUI,dia,3,2,4,4,,94948.3490165208
TUCURUI,dia,3,2,4,5,,97917.06624925505
TUCURUI,dia,3,2,5,1,,327527.0776014068
TUCURUI,dia,3,2,5,2,,346988.3958690888
TUCURUI,dia,3,2,5,3,,355909.64635294495
TUCURUI,dia,3,2,5,4,,95072.19225874834
TUCURUI,dia,3,2,5,5,,98932.3267100097
TUCURUI,dia,3,3,1,1,,408974.1579922513
TUCURUI,dia,3,3,1,2,,408288.25716463366
TUCURUI,dia,3,3,1,3,,376182.0350141321
TUCURUI,dia,3,3,1,4,,90626.4187996544
TUCURUI,dia,3,3,1,5,,102036.94178872331
TUCURUI,dia,3,3,2,1,,388987.4443277764
TUCURUI,dia,3,3,2,2,,385677.5274994914
TUCURUI,dia,3,3,2,3,,395358.3371804127
TUCURUI,dia,3,3,2,4,,92878.19165657593
TUCURUI,dia,3,3,2,5,,95922.90151119919
TUCURUI,dia,3,3,3,1,,376483.73153510806
TUCURUI,dia,3,3,3,2,,379545.1023226885
TUCURUI,dia,3,3,3,3,,340750.06869849074
TUCURUI,dia,3,3,3,4,,95147.16523863682
TUCURUI,dia,3,3,3,5,,97360.79999723643
TUCURUI,dia,3,3,4,1,,375423.06491914304
TUCURUI,dia,3,3,4,2,,372293.2157812948
TUCURUI,dia,3,3,4,3,,370612.5365804418
TUCURUI,dia,3,3,4,4,,95411.87511156983
TUCURUI,dia,3,3,4,5,,98511.25063809569
TUCURUI,dia,3,3,5,1,,327196.7715629953
TUCURUI,dia,3,3,5,2,,346076.4623589007
TUCURUI,dia,3,3,5,3,,356001.3939281433
TUCURUI,dia,3,3,5,4,,95613.12331601695
TUCURUI,dia,3,3,5,5,,99403.38760337132
TUCURUI,dia,3,4,1,1,,409540.4234861266
TUCURUI,dia,3,4,1,2,,409027.7805987482
TUCURUI,dia,3,4,1,3,,377275.6335132711
TUCURUI,dia,3,4,1,4,,91615.7259115448
TUCURUI,dia,3,4,1,5,,100263.6503664615
TUCURUI,dia,3,4,2,1,,389255.21822546853
TUCURUI,dia,3,4,2,2,,385904.5400220276
TUCURUI,dia,3,4,2,3,,396177.7966424173
TUCURUI,dia,3,4,2,4,,92431.85698938632
TUCURUI,dia,3,4,2,5,,95713.55053007918
TUCURUI,dia,3,4,3,1,,376499.26948559645
TUCURUI,dia,3,4,3,2,,379849.0564774868
TUCURUI,dia,3,4,3,3,,341323.7357645006
TUCURUI,dia,3,4,3,4,,94564.62053749013
TUCURUI,dia,3,4,3,5,,97267.25159261735
TUCURUI,dia,3,4,4,1,,375116.06253626716
TUCURUI,dia,3,4,4,2,,372453.879063519
TUCURUI,dia,3,4,4,3,,371390.61592319683
TUCURUI,dia,3,4,4,4,,94870.04119437454
TUCURUI,dia,3,4,4,5,,98259.92273272644
TUCURUI,dia,3,4,5,1,,327064.35662399
TUCURUI,dia,3,4,5,2,,346107.8009246439
TUCURUI,dia,3,4,5,3,,356668.3756131032
TUCURUI,dia,3,4,5,4,,95100.11942150458
TUCURUI,dia,3,4,5,5,,99152.68164944266
TUCURUI,dia,3,5,1,1,,410184.4321830003
TUCURUI,dia,3,5,1,2,,409482.6690342977
TUCURUI,dia,3,5,1,3,,378104.4477330825
TUCURUI,dia,3,5,1,4,,92531.07786836538
TUCURUI,dia,3,5,1,5,,102020.21000095802
TUCURUI,dia,3,5,2,1,,390398.33786028746
TUCURUI,dia,3,5,2,2,,386466.60408013186
TUCURUI,dia,3,5,2,3,,396825.1965326465
TUCURUI,dia,3,5,2,4,,92808.18900529193
TUCURUI,dia,3,5,2,5,,95771.25151353312
TUCURUI,dia,3,5,3,1,,377391.98863306746
TUCURUI,dia,3,5,3,2,,381055.3345453191
TUCURUI,dia,3,5,3,3,,341620.2180247848
TUCURUI,dia,3,5,3,4,,94451.38662188603
TUCURUI,dia,3,5,3,5,,97475.77932879455
TUCURUI,dia,3,5,4,1,,376278.8820009051
TUCURUI,dia,3,5,4,2,,373473.59725261986
TUCURUI,dia,3,5,4,3,,372127.09874216816
TUCURUI,dia,3,5,4,4,,94734.91587710961
TUCURUI,dia,3,5,4,5,,98385.85916682355
TUCURUI,dia,3,5,5,1,,329110.58614749677
TUCURUI,dia,3,5,5,2,,346874.37182278367
TUCURUI,dia,3,5,5,3,,357197.0968048261
TUCURUI,dia,3,5,5,4,,94943.0029757758
TUCURUI,dia,3,5,5,5,,99278.23174109764
TUCURUI,dia,4,1,1,1,,113237.14674994066
TUCURUI,dia,4,1,1,2,,113241.14674994066
TUCURUI,dia,4,1,1,3,,113245.14674994064
TUCURUI,dia,4,1,1,4,,113249.14674994066
TUCURUI,dia,4,1,1,5,,113253.14674994064
TUCURUI,dia,4,1,2,1,,112432.81700367636
TUCURUI,dia,4,1,2,2,,112436.81700367638
TUCURUI,dia,4,1,2,3,,112440.81700367638
TUCURUI,dia,4,1,2,4,,112444.81700367638
TUCURUI,dia,4,1,2,5,,112448.81700367636
TUCURUI,dia,4,1,3,1,,112257.78598972582
TUCURUI,dia,4,1,3,2,,112261.78598972582
TUCURUI,dia,4,1,3,3,,112265.78598972582
TUCURUI,dia,4,1,3,4,,112269.78598972582
TUCURUI,dia,4,1,3,5,,112273.78598972582
TUCURUI,dia,4,1,4,1,,112216.53675239022
TUCURUI,dia,4,1,4,2,,112220.53675239022
TUCURUI,dia,4,1,4,3,,112224.53675239021
TUCURUI,dia,4,1,4,4,,112228.53675239022
TUCURUI,dia,4,1,4,5,,112232.53675239022
TUCURUI,dia,4,1,5,1,,112196.97986391436
TUCURUI,dia,4,1,5,2,,112200.97986391436
TUCURUI,dia,4,1,5,3,,112204.97986391434
TUCURUI,dia,4,1,5,4,,112208.97986391436
TUCURUI,dia,4,1,5,5,,112212.97986391436
TUCURUI,dia,4,2,1,1,,106349.30839975501
TUCURUI,dia,4,2,1,2,,106353.30839975497
TUCURUI,dia,4,2,1,3,,106357.30839975494
TUCURUI,dia,4,2,1,4,,106361.30839975497
TUCURUI,dia,4,2,1,5,,106365.308399755
TUCURUI,dia,4,2,2,1,,106110.6040075972
TUCURUI,dia,4,2,2,2,,106114.60400759718
TUCURUI,dia,4,2,2,3,,106118.60400759721
TUCURUI,dia,4,2,2,4,,106122.60400759721
TUCURUI,dia,4,2,2,5,,106126.60400759718
TUCURUI,dia,4,2,3,1,,105999.41453742645
TUCURUI,dia,4,2,3,2,,106003.41453742643
TUCURUI,dia,4,2,3,3,,106007.41453742638
TUCURUI,dia,4,2,3,4,,106011.41453742643
TUCURUI,dia,4,2,3,5,,106015.41453742643
TUCURUI,dia,4,2,4,1,,105987.0385938324
TUCURUI,dia,4,2,4,2,,105991.03859383239
TUCURUI,dia,4,2,4,3,,105995.03859383236
TUCURUI,dia,4,2,4,4,,105999.0385938324
TUCURUI,dia,4,2,4,5,,106003.0385938324
TUCURUI,dia,4,2,5,1,,105963.47210434031
TUCURUI,dia,4,2,5,2,,105967.4721043403
TUCURUI,dia,4,2,5,3,,105971.47210434028
TUCURUI,dia,4,2,5,4,,105975.47210434031
TUCURUI,dia,4,2,5,5,,105979.47210434031
TUCURUI,dia,4,3,1,1,,105452.0926167565
TUCURUI,dia,4,3,1,2,,105456.09261675646
TUCURUI,dia,4,3,1,3,,105460.09261675652
TUCURUI,dia,4,3,1,4,,105464.09261675643
TUCURUI,dia,4,3,1,5,,105468.09261675643
TUCURUI,dia,4,3,2,1,,105234.15628080146
TUCURUI,dia,4,3,2,2,,105238.15628080144
TUCURUI,dia,4,3,2,3,,105242.15628080153
TUCURUI,dia,4,3,2,4,,105246.15628080146
TUCURUI,dia,4,3,2,5,,105250.15628080143
TUCURUI,dia,4,3,3,1,,105151.63634200358
TUCURUI,dia,4,3,3,2,,105155.63634200356
TUCURUI,dia,4,3,3,3,,105159.63634200352
TUCURUI,dia,4,3,3,4,,105163.63634200356
TUCURUI,dia,4,3,3,5,,105167.63634200353
TUCURUI,dia,4,3,4,1,,105150.39576989609
TUCURUI,dia,4,3,4,2,,105154.39576989607
TUCURUI,dia,4,3,4,3,,105158.39576989601
TUCURUI,dia,4,3,4,4,,105162.39576989607
TUCURUI,dia,4,3,4,5,,105166.39576989607
TUCURUI,dia,4,3,5,1,,105130.28088139225
TUCURUI,dia,4,3,5,2,,105134.28088139222
TUCURUI,dia,4,3,5,3,,105138.28088139219
TUCURUI,dia,4,3,5,4,,105142.28088139223
TUCURUI,dia,4,3,5,5,,105146.28088139222
TUCURUI,dia,4,4,1,1,,104792.55239007423
TUCURUI,dia,4,4,1,2,,104796.55239007412
TUCURUI,dia,4,4,1,3,,104800.55239007418
TUCURUI,dia,4,4,1,4,,104804.55239007414
TUCURUI,dia,4,4,1,5,,104808.55239007414
TUCURUI,dia,4,4,2,1,,104568.44902521187
TUCURUI,dia,4,4,2,2,,104572.4490252118
TUCURUI,dia,4,4,2,3,,104576.44902521188
TUCURUI,dia,4,4,2,4,,104580.44902521184
TUCURUI,dia,4,4,2,5,,104584.4490252118
TUCURUI,dia,4,4,3,1,,104516.0759192002
TUCURUI,dia,4,4,3,2,,104520.07591920019
TUCURUI,dia,4,4,3,3,,104524.07591920013
TUCURUI,dia,4,4,3,4,,104528.07591920017
TUCURUI,dia,4,4,3,5,,104532.07591920017
TUCURUI,dia,4,4,4,1,,104502.21015168284
TUCURUI,dia,4,4,4,2,,104506.21015168281
TUCURUI,dia,4,4,4,3,,104510.21015168277
TUCURUI,dia,4,4,4,4,,104514.21015168281
TUCURUI,dia,4,4,4,5,,104518.2101516828
TUCURUI,dia,4,4,5,1,,104489.67572292784
TUCURUI,dia,4,4,5,2,,104493.6757229278
TUCURUI,dia,4,4,5,3,,104497.67572292774
TUCURUI,dia,4,4,5,4,,104501.67572292782
TUCURUI,dia,4,4,5,5,,104505.6757229278
TUCURUI,dia,4,5,1,1,,103971.36676860724
TUCURUI,dia,4,5,1,2,,103975.36676860721
TUCURUI,dia,4,5,1,3,,103979.36676860713
TUCURUI,dia,4,5,1,4,,103983.36676860716
TUCURUI,dia,4,5,1,5,,103987.36676860721
TUCURUI,dia,4,5,2,1,,103765.03319969404
TUCURUI,dia,4,5,2,2,,103769.03319969404
TUCURUI,dia,4,5,2,3,,103773.03319969396
TUCURUI,dia,4,5,2,4,,103777.03319969398
TUCURUI,dia,4,5,2,5,,103781.03319969395
TUCURUI,dia,4,5,3,1,,103722.02484837102
TUCURUI,dia,4,5,3,2,,103726.024848371
TUCURUI,dia,4,5,3,3,,103730.02484837091
TUCURUI,dia,4,5,3,4,,103734.02484837096
TUCURUI,dia,4,5,3,5,,103738.02484837096
TUCURUI,dia,4,5,4,1,,103702.96906697591
TUCURUI,dia,4,5,4,2,,103706.96906697586
TUCURUI,dia,4,5,4,3,,103710.96906697583
TUCURUI,dia,4,5,4,4,,103714.96906697584
TUCURUI,dia,4,5,4,5,,103718.96906697584
TUCURUI,dia,4,5,5,1,,103697.95587650644
TUCURUI,dia,4,5,5,2,,103701.95587650641
TUCURUI,dia,4,5,5,3,,103705.95587650634
TUCURUI,dia,4,5,5,4,,103709.95587650638
TUCURUI,dia,4,5,5,5,,103713.95587650638
TUCURUI,sem,1,1,1,0,,17533.843715698957
TUCURUI,sem,1,1,2,0,,17293.101331629132
TUCURUI,sem,1,1,3,0,,17250.38739039598
TUCURUI,sem,1,1,4,0,,17239.874502708637
TUCURUI,sem,1,1,5,0,,17238.34845555513
TUCURUI,sem,1,2,1,0,,17233.924012487
TUCURUI,sem,1,2,2,0,,17120.981093193863
TUCURUI,sem,1,2,3,0,,17102.20954920789
TUCURUI,sem,1,2,4,0,,17098.942143618453
TUCURUI,sem,1,2,5,0,,17099.88234054445
TUCURUI,sem,1,3,1,0,,17232.056701933954
TUCURUI,sem,1,3,2,0,,17099.0494708592
TUCURUI,sem,1,3,3,0,,17073.0961559158
TUCURUI,sem,1,3,4,0,,17067.525137017117
TUCURUI,sem,1,3,5,0,,17067.929275197803
TUCURUI,sem,1,4,1,0,,17172.90791306324
TUCURUI,sem,1,4,2,0,,17078.992691409778
TUCURUI,sem,1,4,3,0,,17058.818384036986
TUCURUI,sem,1,4,4,0,,17054.10492163643
TUCURUI,sem,1,4,5,0,,17054.349937199728
TUCURUI,sem,1,5,1,0,,17167.569093275575
TUCURUI,sem,1,5,2,0,,17078.563604974373
TUCURUI,sem,1,5,3,0,,17057.445253841135
TUCURUI,sem,1,5,4,0,,17052.712697922296
TUCURUI,sem,1,5,5,0,,17053.318101533456
TUCURUI,sem,2,1,1,0,,19922.72944955856
TUCURUI,sem,2,1,2,0,,19666.018103225968
TUCURUI,sem,2,1,3,0,,19615.837991975204
TUCURUI,sem,2,1,4,0,,19604.013867686328
TUCURUI,sem,2,1,5,0,,19602.47139563092
TUCURUI,sem,2,2,1,0,,19574.628273169244
TUCURUI,sem,2,2,2,0,,19482.925273751312
TUCURUI,sem,2,2,3,0,,19461.937843538628
TUCURUI,sem,2,2,4,0,,19457.725891631908
TUCURUI,sem,2,2,5,0,,19457.71161749372
TUCURUI,sem,2,3,1,0,,19499.554442040346
TUCURUI,sem,2,3,2,0,,19385.37227362147
TUCURUI,sem,2,3,3,0,,19364.857636602253
TUCURUI,sem,2,3,4,0,,19356.75325816132
TUCURUI,sem,2,3,5,0,,19356.033861673408
TUCURUI,sem,2,4,1,0,,19412.605260136377
TUCURUI,sem,2,4,2,0,,19325.204545685367
TUCURUI,sem,2,4,3,0,,19306.670039296267
TUCURUI,sem,2,4,4,0,,19297.675250600292
TUCURUI,sem,2,4,5,0,,19297.087561299588
TUCURUI,sem,2,5,1,0,,19302.222467500607
TUCURUI,sem,2,5,2,0,,19229.18095210554
TUCURUI,sem,2,5,3,0,,19206.367143029453
TUCURUI,sem,2,5,4,0,,19203.769862539873
TUCURUI,sem,2,5,5,0,,19200.42574345704
TUCURUI,sem,3,1,1,1,,63170.19784240498
TUCURUI,sem,3,1,1,2,,63066.85411720065
TUCURUI,sem,3,1,1,3,,58403.407155679044
TUCURUI,sem,3,1,1,4,,17842.575202933058
TUCURUI,sem,3,1,1,5,,63411.400512208216
TUCURUI,sem,3,1,2,1,,59900.55143235812
TUCURUI,sem,3,1,2,2,,58885.77890953387
TUCURUI,sem,3,1,2,3,,60878.36745134304
TUCURUI,sem,3,1,2,4,,17277.22800435116
TUCURUI,sem,3,1,2,5,,58639.68285304552
TUCURUI,sem,3,1,3,1,,57254.531996786885
TUCURUI,sem,3,1,3,2,,57815.417863644936
TUCURUI,sem,3,1,3,3,,53201.33227574679
TUCURUI,sem,3,1,3,4,,17233.782624169755
TUCURUI,sem,3,1,3,5,,57147.040000599416
TUCURUI,sem,3,1,4,1,,56473.61128886004
TUCURUI,sem,3,1,4,2,,56171.75442160242
TUCURUI,sem,3,1,4,3,,57215.2000750115
TUCURUI,sem,3,1,4,4,,17219.922460800382
TUCURUI,sem,3,1,4,5,,56442.53780809923
TUCURUI,sem,3,1,5,1,,51615.08440176592
TUCURUI,sem,3,1,5,2,,53104.573809086076
TUCURUI,sem,3,1,5,3,,54936.198472872566
TUCURUI,sem,3,1,5,4,,17213.645435624185
TUCURUI,sem,3,1,5,5,,48270.878097824105
TUCURUI,sem,3,2,1,1,,63623.89391123497
TUCURUI,sem,3,2,1,2,,63531.62038645563
TUCURUI,sem,3,2,1,3,,58446.74081878503
TUCURUI,sem,3,2,1,4,,17829.595021334077
TUCURUI,sem,3,2,1,5,,63462.86518223704
TUCURUI,sem,3,2,2,1,,60400.91043899609
TUCURUI,sem,3,2,2,2,,59455.783534266135
TUCURUI,sem,3,2,2,3,,61609.23702000875
TUCURUI,sem,3,2,2,4,,17291.15065283804
TUCURUI,sem,3,2,2,5,,58678.25450765587
TUCURUI,sem,3,2,3,1,,57526.085865840505
TUCURUI,sem,3,2,3,2,,58084.234636515095
TUCURUI,sem,3,2,3,3,,53831.627370687536
TUCURUI,sem,3,2,3,4,,17135.51326107788
TUCURUI,sem,3,2,3,5,,57171.85915911489
TUCURUI,sem,3,2,4,1,,56581.754769116145
TUCURUI,sem,3,2,4,2,,56346.14076515879
TUCURUI,sem,3,2,4,3,,57895.01013714635
TUCURUI,sem,3,2,4,4,,17131.03320991854
TUCURUI,sem,3,2,4,5,,56460.802231357964
TUCURUI,sem,3,2,5,1,,51624.7688267473
TUCURUI,sem,3,2,5,2,,53244.80900419774
TUCURUI,sem,3,2,5,3,,55674.58799521588
TUCURUI,sem,3,2,5,4,,17138.40890768199
TUCURUI,sem,3,2,5,5,,48273.29350293933
TUCURUI,sem,3,3,1,1,,63989.65117874011
TUCURUI,sem,3,3,1,2,,63915.44205390155
TUCURUI,sem,3,3,1,3,,58456.82083197036
TUCURUI,sem,3,3,1,4,,17805.687406520603
TUCURUI,sem,3,3,1,5,,63514.93796029828
TUCURUI,sem,3,3,2,1,,60774.373973984635
TUCURUI,sem,3,3,2,2,,59894.79046457924
TUCURUI,sem,3,3,2,3,,61036.171710389724
TUCURUI,sem,3,3,2,4,,17284.446295148522
TUCURUI,sem,3,3,2,5,,58717.006462931044
TUCURUI,sem,3,3,3,1,,57845.80606181095
TUCURUI,sem,3,3,3,2,,58322.84911153007
TUCURUI,sem,3,3,3,3,,53753.572211567116
TUCURUI,sem,3,3,3,4,,17106.715608795683
TUCURUI,sem,3,3,3,5,,57196.55724378558
TUCURUI,sem,3,3,4,1,,56824.81678796353
TUCURUI,sem,3,3,4,2,,56491.74648361037
TUCURUI,sem,3,3,4,3,,57422.784704352256
TUCURUI,sem,3,3,4,4,,17091.812015275602
TUCURUI,sem,3,3,4,5,,56478.857480791434
TUCURUI,sem,3,3,5,1,,51870.268454450124
TUCURUI,sem,3,3,5,2,,53381.58564171579
TUCURUI,sem,3,3,5,3,,55347.438197965006
TUCURUI,sem,3,3,5,4,,17105.291065254536
TUCURUI,sem,3,3,5,5,,48275.43273923979
TUCURUI,sem,3,4,1,1,,64315.9505180088
TUCURUI,sem,3,4,1,2,,64233.220971438896
TUCURUI,sem,3,4,1,3,,58470.36947112977
TUCURUI,sem,3,4,1,4,,17990.863032604535
TUCURUI,sem,3,4,1,5,,63567.62816158678
TUCURUI,sem,3,4,2,1,,60954.487774235655
TUCURUI,sem,3,4,2,2,,60046.620938602275
TUCURUI,sem,3,4,2,3,,61477.363211010445
TUCURUI,sem,3,4,2,4,,17273.511304277974
TUCURUI,sem,3,4,2,5,,58755.94025719924
TUCURUI,sem,3,4,3,1,,58053.78177060834
TUCURUI,sem,3,4,3,2,,58612.22974841953
TUCURUI,sem,3,4,3,3,,53853.7766929465
TUCURUI,sem,3,4,3,4,,17103.2330510208
TUCURUI,sem,3,4,3,5,,57221.1425639317
TUCURUI,sem,3,4,4,1,,57170.297990774874
TUCURUI,sem,3,4,4,2,,56734.07992965987
TUCURUI,sem,3,4,4,3,,57763.34328884209
TUCURUI,sem,3,4,4,4,,17091.240820600753
TUCURUI,sem,3,4,4,5,,56496.718896951745
TUCURUI,sem,3,4,5,1,,53073.47003829941
TUCURUI,sem,3,4,5,2,,53641.354115176684
TUCURUI,sem,3,4,5,3,,55646.34806404418
TUCURUI,sem,3,4,5,4,,17104.539469517847
TUCURUI,sem,3,4,5,5,,48277.33373277047
TUCURUI,sem,3,5,1,1,,64587.90828280487
TUCURUI,sem,3,5,1,2,,64456.55771428668
TUCURUI,sem,3,5,1,3,,58483.465095590036
TUCURUI,sem,3,5,1,4,,17996.299846749505
TUCURUI,sem,3,5,1,5,,63621.08715636658
TUCURUI,sem,3,5,2,1,,60778.87360880227
TUCURUI,sem,3,5,2,2,,59962.387173184514
TUCURUI,sem,3,5,2,3,,61172.93612079304
TUCURUI,sem,3,5,2,4,,17286.7766694226
TUCURUI,sem,3,5,2,5,,58795.16342600842
TUCURUI,sem,3,5,3,1,,57825.57590603483
TUCURUI,sem,3,5,3,2,,58624.21331142687
TUCURUI,sem,3,5,3,3,,53807.73819765805
TUCURUI,sem,3,5,3,4,,17102.19550415877
TUCURUI,sem,3,5,3,5,,57245.69184672957
TUCURUI,sem,3,5,4,1,,56961.42424922185
TUCURUI,sem,3,5,4,2,,56764.333407008446
TUCURUI,sem,3,5,4,3,,57546.843269941404
TUCURUI,sem,3,5,4,4,,17095.58900492809
TUCURUI,sem,3,5,4,5,,56514.452365186706
TUCURUI,sem,3,5,5,1,,53869.408895571
TUCURUI,sem,3,5,5,2,,53760.62967578387
TUCURUI,sem,3,5,5,3,,55448.157621216094
TUCURUI,sem,3,5,5,4,,17109.574070233906
TUCURUI,sem,3,5,5,5,,48279.041377504655
TUCURUI,sem,4,1,1,1,,19927.729048703386
TUCURUI,sem,4,1,1,2,,19931.729048703386
TUCURUI,sem,4,1,1,3,,19935.729048703386
TUCURUI,sem,4,1,1,4,,19939.729048703386
TUCURUI,sem,4,1,1,5,,19943.729048703382
TUCURUI,sem,4,1,2,1,,19671.0177023708
TUCURUI,sem,4,1,2,2,,19675.017702370795
TUCURUI,sem,4,1,2,3,,19679.0177023708
TUCURUI,sem,4,1,2,4,,19683.017702370795
TUCURUI,sem,4,1,2,5,,19687.017702370795
TUCURUI,sem,4,1,3,1,,19620.837591120035
TUCURUI,sem,4,1,3,2,,19624.837591120035
TUCURUI,sem,4,1,3,3,,19628.83759112003
TUCURUI,sem,4,1,3,4,,19632.83759112003
TUCURUI,sem,4,1,3,5,,19636.83759112003
TUCURUI,sem,4,1,4,1,,19609.013466831155
TUCURUI,sem,4,1,4,2,,19613.013466831155
TUCURUI,sem,4,1,4,3,,19617.013466831155
TUCURUI,sem,4,1,4,4,,19621.013466831155
TUCURUI,sem,4,1,4,5,,19625.013466831155
TUCURUI,sem,4,1,5,1,,19607.47099477575
TUCURUI,sem,4,1,5,2,,19611.470994775747
